"","combined_pvalue","adjusted_pvalue"
"Ttc7b",0.440438071955363,1
"Mrpl53",0.243795795925736,1
"Ryr2",0.727101466419057,1
"Cdk19",0.0501685856240524,1
"Ralgapa2",0.118666008453327,1
"Fam195b",0.287653304888381,1
"Kcnj4",8.32667268468867e-16,1.5501116817664e-12
"Pde4b",0.0883879873630286,1
"Pacs1",0.882671477628547,1
"Atp5b",0.000286074931830249,0.0426050702827332
"Eid1",0.00533197462496182,0.482492388243785
"Rrp1",0.00169256018033387,0.196114557227919
"Pet100",0.00419243203237696,0.399559227883972
"Gm4980",0.0303665727340672,1
"Ocrl",0.596219777809031,1
"Sec11c",0.489499113330744,1
"2900008C10Rik",0.409852221317776,1
"Samm50",0.884899210506982,1
"Slc9a6",0.345794947699157,1
"Wasl",0.829260692219311,1
"Plekhh3",0.0120224111287165,0.906120838269432
"Clec11a",0.810265162883026,1
"Car2",1.58745260736559e-05,0.00346316795188339
"Gpx1",0.0532235561911646,1
"Rab3gap1",0.0950677550799373,1
"Zfp119a",0.915866707714771,1
"Cacna1d",0.450053151342435,1
"Med23",0.0945010403906317,1
"Kctd2",0.0368547503949557,1
"Tspyl2",0.918593837302978,1
"Dlx2",5.56353731417936e-08,2.12092900387161e-05
"1110058L19Rik",0.647956683687815,1
"Abhd8",0.305420938239377,1
"Hlf",0.00369521666654699,0.363652680273222
"Vezf1",0.0452681159646487,1
"Mrpl47",0.733500077877022,1
"Fchsd2",0.524005847272901,1
"Stt3b",0.696555032990892,1
"Adh5",0.141433532567645,1
"Dio2",0.0182674567431582,1
"Fam192a",0.280057766188649,1
"Hsph1",0.0113517166946077,0.864908808077243
"Uck2",0.576998704100342,1
"Tceal8",0.566794391937426,1
"Omg",0.650207333284799,1
"C1d",0.48684319973527,1
"Sall3",0.118685402235929,1
"Rab3ip",0.757489288900786,1
"Lancl2",0.667557013487485,1
"Hmgxb3",0.330253811693764,1
"Fam110b",0.000693927266512351,0.0911880173523911
"Prnp",0.238242444601017,1
"Uimc1",0.526219486494568,1
"Rhoa",0.0141129168221829,1
"Nap1l5",0.0747696907832833,1
"Tbcel",0.379374900263106,1
"Zscan26",0.819282467843279,1
"Snip1",0.794148693155154,1
"Pex2",0.844394124815431,1
"Inpp5j",1.53975740713186e-07,5.21172039926004e-05
"Ndufaf2",0.191194691841307,1
"Umps",0.330774475998798,1
"Rad17",0.506841295202368,1
"1700008O03Rik",0.0956343660452178,1
"Appl2",0.0571658228639349,1
"Zfp329",0.808041080726337,1
"Smurf2",0.128646876237012,1
"Sox6",0.500552394661672,1
"Fam103a1",0.729969255737883,1
"Hnrnpr",0.346989257018213,1
"Tcp11l2",0.000340918499935339,0.0495184423851687
"2810474O19Rik",0.148143665202606,1
"Abcc5",0.66484537663078,1
"Dpy30",0.271454865532785,1
"Atxn1",0.100313544509738,1
"Ubb",0.204813723714204,1
"Setd5",0.310697257518882,1
"Hs3st3a1",0.112046584920988,1
"Ybx1",0.0203255143107129,1
"Fh1",0.788554661237397,1
"Add3",0.0155035674651421,1
"Slc23a2",0.0399757040537106,1
"Atg5",0.120751338994649,1
"Zfp651",0.402348577625468,1
"Pvrl2",0.0376445470113196,1
"Fgfr2",0.0918907246328433,1
"Crk",0.283964030830658,1
"Pcsk2",0.556884874988344,1
"Fsd1l",0.361768502552101,1
"Zswim8",0.0514953896929028,1
"Slc30a1",0.554071208127161,1
"Cck",1.66533453693773e-16,3.44469262614755e-13
"P2rx4",0.0924297695453101,1
"Ddrgk1",0.932131459207727,1
"Eif4a1",1.38101078905883e-07,4.73175465187408e-05
"Tsen15",0.68477609397981,1
"Tmem150a",0.349844752936887,1
"Gp1bb",0.554828491183352,1
"Slc35f3",0.790399447805115,1
"Mcoln1",0.887860219237329,1
"D10Wsu52e",0.826278929360081,1
"Wiz",0.407992745359622,1
"Vegfb",0.00793433811160688,0.661461833996553
"Tmem189",0.468865985826413,1
"Bola2",0.209048101947016,1
"Ints6",0.518456726681489,1
"Cdk13",0.315076241952602,1
"Dlgap1",4.85302908970198e-11,3.5429433650044e-08
"Clstn2",0.0443094272899374,1
"Rreb1",0.452254650954128,1
"Nudt19",0.660546859179883,1
"Mapk8",0.683182476012931,1
"Rims2",0.0773909854396089,1
"Ankrd17",0.451309156127062,1
"Epc1",0.832199040251579,1
"Dync1h1",0.234516805974208,1
"Zcchc7",0.154525011774322,1
"Adam15",0.197175105300522,1
"Gcnt1",0.00370216684903174,0.36396233773211
"Atg4b",0.306104092053769,1
"1810022K09Rik",0.50562256453106,1
"Frmd7",0.0056772859290925,0.506095461594602
"Snx25",0.217324022877461,1
"Taf1b",0.297717101538321,1
"2810001G20Rik",0.684493403141732,1
"Gpr124",0.87037058575603,1
"Mrpl41",0.4745855920532,1
"Cmas",0.368366282334444,1
"Hip1",0.18015417495753,1
"Rnf19a",0.12302051447443,1
"Ssna1",0.466086543017977,1
"Fam65a",1.7961531373345e-08,7.5707731568751e-06
"Tmem30a",0.472052351299831,1
"Gprasp1",0.694686185151009,1
"Cnbp",0.0174732002823564,1
"Polr2h",0.565995312109841,1
"Smg6",0.445004471367098,1
"Nkd1",0.408917670126531,1
"Ric3",0.8185688403207,1
"Rgs3",0.847537609976331,1
"Slc35f6",0.166785915363558,1
"Smek2",0.126983986042433,1
"Slc25a12",0.302510949250672,1
"4932438A13Rik",0.289360587477773,1
"Slc25a33",0.21137044011978,1
"Plekha2",0.00165989812490885,0.193534623347898
"Eif4enif1",0.561004219301059,1
"Nfs1",0.844489599981456,1
"Cldn25",0.000149295849804665,0.0244515338024075
"Ntsr2",0.22604057331175,1
"Slc7a8",0.703465235637404,1
"Tmem9b",0.382495936923896,1
"Nrxn2",1.56823191210798e-07,5.29206341452302e-05
"Arfrp1",0.318043402155958,1
"2510003E04Rik",0.544614086267434,1
"AF251705",0.196911132064748,1
"Ctage5",0.70391565429514,1
"Dnajc10",0.422501877480173,1
"Cep170",0.370784176680392,1
"Dock5",0.854989667006645,1
"Trip12",0.676010939133659,1
"Cct5",0.463754495937267,1
"Gab2",0.57281730092677,1
"Cryz",0.248742192549468,1
"Fubp3",0.0714659383200543,1
"Birc6",0.442744427488336,1
"Psenen",0.141836467627441,1
"Cox15",0.221155422786875,1
"Trim44",0.41525758827394,1
"Gps2",0.41484307107017,1
"Efs",0.317283415132941,1
"Spp1",0.00227645471637244,0.248072084878537
"Sec31a",0.0429501129039658,1
"Nsa2",0.42572657880713,1
"Fam49b",0.37222270905137,1
"Rab28",0.213012488845632,1
"Dlc1",0.13782330056575,1
"Nup50",0.289198081148748,1
"Mtss1l",6.93114777239323e-08,2.56354509525184e-05
"Ccdc90b",0.581352747380079,1
"Trappc13",0.0740564994377415,1
"Armcx3",0.224706930887283,1
"Enthd2",0.918922809361708,1
"Cartpt",0.0991593407183736,1
"Zfp704",0.0309207542285886,1
"Cacnb4",0.00018486962838743,0.0293315933550543
"Pard6a",0.407786408623172,1
"Btbd11",0.234890232732337,1
"Xiap",0.0510079506978858,1
"Abcf1",0.822720394124415,1
"Zfp131",0.540052508504151,1
"Ttc28",0.0116488983872629,0.883933906761004
"Napa",0.000512160054599087,0.0705387233389895
"Mettl16",0.369154922276016,1
"Tacc2",0.539755402376418,1
"Tmem57",0.682976384008175,1
"Kdsr",0.564766115650456,1
"Rnf26",0.15071073224574,1
"U2surp",0.142822645390867,1
"Zbtb44",0.256165873746584,1
"Pipox",0.668697507940569,1
"Pak2",0.791897433338936,1
"Faf2",0.424923370488669,1
"Tro",0.354327303197758,1
"Cmc1",0.745507841181686,1
"Map3k7",0.43287604489102,1
"Gabra5",9.62993829123349e-09,4.33725113836722e-06
"Ndufs1",0.586058921849206,1
"Polr2b",0.387005124653819,1
"Rilpl2",0.273644571406536,1
"Aspa",5.89220339186625e-11,4.21886742064752e-08
"Cnrip1",0.6844787524425,1
"Zfp639",0.653424447135296,1
"Atp6v1h",0.164099681321554,1
"Kat8",0.253505032717674,1
"Rps15a-ps4",0.984467627936563,1
"Dlst",0.475413591158881,1
"Prdx6",1.0769163338864e-14,1.54216239109067e-11
"Rpl18",0.650837621349939,1
"Me2",0.684506492217875,1
"Ncbp1",0.143164783099837,1
"Eif2ak3",0.988466794261356,1
"Sbf1",0.0519662901098497,1
"Elk1",0.638907552769059,1
"Grin1",2.4757973449141e-14,3.21558051194332e-11
"Gsto1",0.679002508951144,1
"Tcea1",0.0364501417487741,1
"Sycp3",0.000934730196696154,0.118107303489354
"Armc8",0.232586727384826,1
"Thap11",0.0851862287554669,1
"Wdr45",0.573522489025925,1
"Me1",0.0205184492342793,1
"Ctsf",0.884945736484249,1
"Plekho1",0.798215620409633,1
"Smu1",0.603439008076142,1
"Atp1a3",0.111207854970229,1
"Pde4a",0.000244035235091866,0.0371363505792165
"Sppl2b",0.853764552302677,1
"Yeats2",0.408667046874299,1
"Wnk1",0.008884820085658,0.723331324309069
"Wnt7a",0.59351441936681,1
"Uqcrq",0.494608801918583,1
"Rpl35a",0.291618773833555,1
"Pea15a",0.00167511786038166,0.194699451409471
"Rit2",0.00916595399277886,0.739209341589213
"Gm14326",0.59827441072045,1
"Fam173b",0.619752269668084,1
"Gbf1",0.79871049041882,1
"A830080D01Rik",0.472915126872788,1
"March1",0.406460077175671,1
"Nol6",0.110027773903229,1
"Slc35e2",0.369955629533204,1
"BC023829",0.946759058750451,1
"Nudt21",0.645968257793883,1
"Gtf2a2",0.119022476369613,1
"1500012F01Rik",0.173996808235864,1
"Trim2",0.582640085708387,1
"Psd",1.37478917139333e-12,1.33530664036962e-09
"5730409E04Rik",0.0499508861240957,1
"Ptprz1",6.76728007520389e-08,2.51125261274945e-05
"Frrs1l",0.319341327626881,1
"Neat1",0.262398284645591,1
"Dpyd",0.575595601735969,1
"Hadha",3.07884771292843e-05,0.00623012723337586
"Slirp",0.0365921707512512,1
"Adcy8",0.904874085722084,1
"Acss2",0.839348018593925,1
"AI504432",0.744142788799038,1
"Mkl2",4.69188886204064e-06,0.00115434229856645
"Lpar6",0.296139510702456,1
"Gmcl1",0.252737318586313,1
"Pick1",0.0798501957030994,1
"Nmb",3.02752489744762e-10,1.85805720914999e-07
"Camta2",0.329914453356838,1
"Dbr1",0.885044835888549,1
"Fbxo31",0.0982183543156905,1
"Ep400",0.232498276800536,1
"Ogt",0.580635222731131,1
"Pfkp",0.00219846407927116,0.240747590181843
"Cpsf7",0.455449999057957,1
"Ext1",0.229745530957718,1
"Dgki",0.220962354680559,1
"Casc3",0.118558660507419,1
"Dvl1",0.808742562013107,1
"Gphn",0.443401641204629,1
"Prpsap2",0.535322531834193,1
"Trps1",0.0224844672269096,1
"Prpf8",0.0834584942832032,1
"Astn1",0.399166638207914,1
"Ranbp2",0.286836867148432,1
"Ddb1",0.382476731133676,1
"Kcnq2",0.186679419936857,1
"Thbs1",0.114727384033362,1
"Commd8",0.463477412315436,1
"Thrap3",0.737985424369015,1
"D4Wsu53e",5.93720542875764e-05,0.0110398575834711
"Hrh3",0.0486636133563855,1
"Ptgds",3.47499806707674e-14,4.31275516793673e-11
"Eepd1",0.132467587471853,1
"1700030K09Rik",0.599518869072144,1
"Txn1",0.0427988783503171,1
"Mll3",0.53642761053462,1
"Mtmr4",0.634409251021386,1
"Rpa2",0.742824754827501,1
"Ube2k",0.134212217553174,1
"Atad1",0.144911176355708,1
"Pxn",0.000408991108369061,0.0576808207126789
"Fcer1g",0.397925512238992,1
"Atg10",0.767131618529861,1
"Enpp2",0.0138125753487536,1
"Rfx3",0.857176935221731,1
"Zer1",0.72901867941598,1
"Cherp",0.0133244741362331,0.982381536953204
"Cab39",0.0094882915063107,0.758637592195039
"Atp2a2",0.078721633915572,1
"Rab6a",0.385316096007257,1
"Lhfpl4",0.000291710246606125,0.0432712513415254
"Timm9",0.185883358025191,1
"Taf10",0.390292619455834,1
"Lxn",0.0891302445568445,1
"Maz",0.579493421646225,1
"Lrp1",0.043967541359126,1
"Tnfrsf12a",0.76277333460884,1
"Btg2",0.0339109124247435,1
"Mcrs1",0.354926513771323,1
"Cope",0.613378332997869,1
"Slitrk1",0.363680568696227,1
"Map2k6",0.0659982439122573,1
"Hk1",0.327115640418384,1
"Txndc11",0.202043330275986,1
"4833439L19Rik",0.685162625957143,1
"Rps6",0.794335504228615,1
"Nlgn3",0.742367016445336,1
"Acaa2",0.000168324945880483,0.0271697182863706
"Mbnl2",0.190440906756919,1
"Dynlt1a",0.887324290793019,1
"Ndufb4",0.199452438825984,1
"Ywhaq",8.11466432160124e-07,0.00023717350459454
"Cyp2j9",1.11945329378527e-06,0.000319795219574122
"Atp13a5",0.0913338195105943,1
"Akr1a1",0.0955154452559523,1
"Apba2",0.175600330222868,1
"Dpysl5",1.17884629502463e-06,0.000333351822320027
"Rpl35",0.123962853227697,1
"Eif1b",0.325270996982497,1
"Rab2b",0.413431638472911,1
"Tial1",0.571709189653618,1
"6330403M23Rik",0.489229096197381,1
"Fbxo42",0.62181452605329,1
"Mapk4",0.182475215584587,1
"Eif3m",0.74344362920783,1
"Gsr",0.085912783875771,1
"Eps15",0.157800282181771,1
"Sult4a1",0.608491589703649,1
"Cdc42",0.5503515380387,1
"Gpr180",0.32737414618903,1
"Gnl2",0.500146284267663,1
"Rasgef1a",4.39401954526741e-05,0.00853565564640428
"Acox3",0.355693922208212,1
"Nrip3",0.00898828536413626,0.729097582493079
"Smcr8",0.719339246565555,1
"Cdk20",0.11552443911344,1
"Psmd3",0.482114401290091,1
"Mboat7",0.294406958542311,1
"Nr2f2",5.55111512312578e-17,2.21444525966628e-13
"Gm5506",0.0450600060980724,1
"Ppp4r2",0.255127572977664,1
"Gtf2i",0.519068089076732,1
"Rpl8",0.0776471209699861,1
"Eftud2",0.23178617990291,1
"St3gal2",0.359714930147922,1
"Socs5",0.0801867053363015,1
"Cops4",0.0185193065696895,1
"Snx4",0.81981869849355,1
"Tmem41b",0.0976145447785869,1
"Mfn1",0.197584215455955,1
"Zfp367",0.40908804263782,1
"Psmc4",0.261785276433634,1
"Ski",0.00245880300444834,0.263571690759303
"Zfp462",0.383053804775196,1
"Rasgrp4",0.450141896449784,1
"Wdr74",0.43786626339649,1
"D7Ertd715e",0.0371983702807288,1
"Serpinf1",7.99792496974927e-06,0.00188073004402322
"Dmxl2",0.647094483216688,1
"Spopl",0.695066798039103,1
"Fbf1",0.406069101350177,1
"Atp6v1b2",9.69800105554697e-07,0.000280632308436136
"Ugcg",0.447377406755107,1
"Abhd17b",0.244913360840774,1
"Tmf1",0.261870037614595,1
"0610011F06Rik",0.244173526353943,1
"P4hb",0.0222145442208536,1
"Ddr1",0.370737882038928,1
"Ercc5",0.191378256408265,1
"Hes6",0.0809439133878061,1
"Ppp2r3a",0.366969792202716,1
"Zfp445",0.208753498645483,1
"Asxl2",0.237671719873138,1
"Bag5",0.019414807281617,1
"Slc20a1",0.000622727451285054,0.0833017800320264
"Sparcl1",5.55111512312578e-17,2.21444525966628e-13
"Mmd2",2.14767092998613e-10,1.37079476241966e-07
"Tob1",0.111541181765149,1
"Kif5c",0.200676923523769,1
"Slk",0.671860749096537,1
"Dstn",0.661445212073294,1
"Osbpl2",0.480640803197434,1
"Fance",0.244413075001669,1
"Dusp14",0.355201435944039,1
"Tnik",0.0142344314952467,1
"Snx1",0.328936413009678,1
"Slc22a8",0.0105493162201567,0.821383487648581
"Ap2s1",0.0526804694078511,1
"Igf2r",0.450019528963281,1
"Mog",0.312010368233359,1
"Tmsb10",0.512676840636225,1
"Ahcy",0.146902611031239,1
"Tbl1xr1",0.909436145865721,1
"Pdcd5",0.199284789453146,1
"Slc12a5",0.000114478786017114,0.0194330902702924
"Mkln1",0.513777431876575,1
"Atox1",0.00453899887812437,0.428566358710166
"Ctbp2",0.0183402435355731,1
"Rps27a",0.403906951015583,1
"Cpt1a",0.00031702466578365,0.0465319382339916
"Znfx1",0.174456833969694,1
"Jam3",0.00217251599969498,0.238858221631708
"Uqcr10",0.348820273770613,1
"Rps16",0.65729321246117,1
"Lrrtm4",0.131417911049171,1
"Zfp783",0.428139095748082,1
"Ccdc71l",0.520223595656377,1
"Gulp1",0.0385025265282303,1
"Eif5a",1.24286963332221e-07,4.32477274179023e-05
"Galnt1",0.0195373669532994,1
"Hexim1",0.405383669871983,1
"Gabrd",0.55705941349702,1
"Mbd5",0.424561769879358,1
"Tmem167",0.567522996096938,1
"Uhrf2",0.449173668824457,1
"Slc4a2",0.7998025417199,1
"Nabp1",0.491804886740498,1
"0610037L13Rik",0.414341740930104,1
"Idh3a",0.1208242289855,1
"Acot8",0.504112681694927,1
"Klhl5",0.145213866575714,1
"Nprl2",0.529501146155969,1
"Tpm3",0.425858016756629,1
"E330033B04Rik",0.525580773136622,1
"Bmpr1b",0.656546722078553,1
"Dctn6",0.149333619028503,1
"Rab11b",0.233226104952246,1
"Phpt1",0.0514963013226726,1
"Cbll1",0.665890902924067,1
"Srsf6",0.254850829997436,1
"Ppp3r1",3.45143691404814e-10,2.10664616123208e-07
"Psmb6",0.687168287523751,1
"Jarid2",0.104354367649105,1
"Ddah2",0.317542545251878,1
"Serinc3",5.00277051063147e-07,0.000153938305784755
"Zfp26",0.50255367496888,1
"Zmym2",0.150756785234344,1
"Trub1",0.142366124514989,1
"Slc1a4",0.000198109404371982,0.0311227696118657
"Psma4",0.784902988766542,1
"Ppp2r5e",0.164693161649417,1
"Zfp213",0.698254959638201,1
"Zfp420",0.251404091105291,1
"Strip2",0.131424331534039,1
"Cops2",0.0241490423324854,1
"Sdc2",9.07546365835898e-09,4.12075184052729e-06
"Ehmt2",0.220604776382559,1
"Daxx",0.553112781247003,1
"Ndufa4",0.0350137236991067,1
"Eefsec",0.538084548300096,1
"Wbp2",0.00341171545768221,0.342697362725981
"Mdga2",0.330819508613983,1
"Slc32a1",5.13431725860936e-05,0.00972016049111872
"Hist1h2bc",0.633057617062405,1
"Capza1",0.354794765133747,1
"4930526I15Rik",0.460304657597424,1
"2410004N09Rik",0.199951619383889,1
"Mvb12a",0.215017914554807,1
"Stx16",0.115377602227289,1
"Ppp2r2c",0.0915548137883589,1
"Mrpl17",0.0799885455263216,1
"Gpr153",0.000144681845599126,0.0238708628610916
"Desi1",4.44917991337945e-11,3.29113552888475e-08
"Tmem65",0.0837517233327794,1
"Kidins220",0.0479120284193116,1
"Npy",1.55431223447522e-15,2.75575410091804e-12
"Fam162a",0.425194885110915,1
"Fam179b",0.750859252093843,1
"Ndufaf1",0.967296939557229,1
"Caly",0.294254803669173,1
"Cmtm4",0.332953003059122,1
"Mex3b",0.389901443160351,1
"Herpud1",0.419226271120797,1
"Fam196a",0.112347639400411,1
"Erbb2ip",0.0156760587715667,1
"Mblac2",0.492206094593958,1
"Chmp2b",0.405055281460191,1
"Tmcc3",0.121580885652812,1
"Rnf150",0.35891225212101,1
"9930021J03Rik",0.0836100821648151,1
"Tmem91",0.0137591846090344,1
"Sae1",0.236778059926638,1
"Rbm5",0.177672185376598,1
"Phgdh",2.16764815541559e-08,8.93433527419001e-06
"Usp38",0.181996279447775,1
"Chtop",0.370710079993263,1
"Mtus1",0.0416882059568016,1
"Gtpbp5",0.546393547922115,1
"Rasl11b",5.8833283217985e-06,0.00142240691795436
"Zxdb",0.449031737184691,1
"Ttc9c",0.0212157527423963,1
"Efna5",0.0352378132991117,1
"Cfh",0.0154889642270138,1
"Mfsd5",0.520276370377409,1
"Ppfia4",0.0701751061212299,1
"Kcnb2",7.21835994060838e-05,0.0130043781892346
"Gdap1",0.1476158458406,1
"Inf2",0.0107677843193408,0.834009909069692
"Zswim1",0.736229686279654,1
"Stk16",0.0210287657937087,1
"Calm2",5.55111512312578e-17,2.21444525966628e-13
"Rps28",0.20727644821826,1
"Diras2",0.000274256801634454,0.0411743941695125
"Phb",0.171603396549861,1
"S100a10",1.18141201829736e-05,0.00263921108450836
"Scd1",5.55111512312578e-17,2.21444525966628e-13
"Gns",0.00418484363296961,0.399176610773861
"Myo1c",0.292370987045908,1
"Anks1",0.182462528675522,1
"Lbh",5.30993971744609e-05,0.00999823130626531
"Cdk2ap1",0.0107764690804979,0.834009909069692
"Reck",0.12153437628261,1
"Trim28",9.22360763324637e-05,0.0160976912106829
"Hnrpdl",0.775694026479363,1
"G3bp2",0.593317641558076,1
"1500011B03Rik",0.100003096536546,1
"Sorcs2",0.549545765085586,1
"Elavl4",0.00476070512757315,0.443871448967502
"Chchd5",0.462303849468704,1
"Smad5",0.317903919593346,1
"Ei24",0.308052401443928,1
"Hmgn5",0.441654992253231,1
"Sirt3",0.628208801357678,1
"Ift46",0.377917569184843,1
"Kctd15",0.132011426991862,1
"Asrgl1",0.000217257262827175,0.0336580419022496
"Ak2",0.807971593515775,1
"Actr2",0.196269944789093,1
"Mrps21",0.0912599084078353,1
"Pcsk1n",0.0050714219712179,0.464395473276469
"Cul4b",0.244135510875354,1
"AU040320",0.0494604483802376,1
"Clpx",0.0313311713486886,1
"Gabbr1",0.0530216504788741,1
"Ptk2",0.163046414064452,1
"Lrp4",7.34151183179321e-08,2.68861371711075e-05
"Pkd2",0.0600856679600159,1
"Prpf39",0.160464657019668,1
"Ophn1",0.146435327631364,1
"Ubn1",0.128696823756532,1
"Tmem158",0.160183860073296,1
"Ttc39c",0.0571207603302249,1
"Bhlhb9",0.557945823836489,1
"Rtel1",0.585000954531681,1
"Atg14",0.178931703335807,1
"Dnaja1",0.280445029578992,1
"Nme1",4.12432398716467e-05,0.00803971953013323
"Fam178a",0.802389551606273,1
"Snx17",0.288491604041104,1
"Tspan13",0.0214744096017422,1
"Man2a1",0.500022080420061,1
"Josd2",0.485853816372105,1
"Ablim3",1.66533453693773e-16,3.44469262614755e-13
"Tpcn1",0.000173398291368865,0.0278033289182638
"Gnptg",0.310395313202502,1
"Gpd1l",0.162833844908688,1
"Fuom",0.504975113179265,1
"2410127L17Rik",0.643028375931123,1
"Zfr",0.0021203883875387,0.234496729303219
"Tmem50a",0.527025571820635,1
"Ckap5",0.362192515131302,1
"Fxyd6",4.21002049888486e-09,2.02693103285161e-06
"Abtb2",0.0838652677216686,1
"Rab37",2.16653183443549e-06,0.000576180466358892
"Rgma",0.042822593535974,1
"Ube2v2",0.0346217362700817,1
"Anxa7",0.0007861227388683,0.101629400195696
"Marcksl1",0.00785542611521783,0.656759005241135
"Tk2",0.371577499579294,1
"Dhcr24",0.0339573899901655,1
"Gria3",2.11542799943842e-09,1.09392423401774e-06
"Cpne8",0.0219576030748907,1
"Vcan",0.81679951120248,1
"Lrrc4c",0.659700541674341,1
"St13",0.339637563438809,1
"Uqcrb",0.00416810222266495,0.398259914953778
"Cdk10",0.686345466716626,1
"Nat8l",1.75559033976924e-09,9.20632549048312e-07
"Chmp2a",0.527225257846129,1
"Meis3",0.0173139395549469,1
"Cpe",1.24047666583138e-09,6.69361917681228e-07
"Cgnl1",0.0134931109342859,0.990239360439964
"Map4k4",0.0958492842365215,1
"Slc31a1",0.100546494173395,1
"Hsf1",0.0259937178648274,1
"Tma7",0.228112440698707,1
"Cstf2",0.659864737804723,1
"Tbca",0.595765525740823,1
"Kbtbd4",0.387060249639644,1
"Ddx17",0.00285545337764642,0.296970656193162
"Ccdc43",0.426432402507707,1
"Arhgef6",0.395114364698325,1
"Ran",0.0850551883538597,1
"Ogfrl1",0.0229897843200135,1
"Tstd3",0.0410579485607385,1
"1110001J03Rik",0.570187536095865,1
"Cetn2",0.935611475930657,1
"Grik2",0.15526737614025,1
"Pfkfb3",0.459727844143674,1
"Dnalc1",0.49398300630301,1
"Mll1",0.0443097072286071,1
"Cox7c",0.986637409498245,1
"Snrnp27",0.184239566401237,1
"Spast",0.0688417837826388,1
"Mib2",0.193612401115934,1
"Crot",0.221613146134368,1
"Bpnt1",0.246577649367267,1
"Necab2",1.72861724934137e-13,2.0112699070919e-10
"Alas2",0.00506182879318079,0.46419762051029
"Dusp22",0.110564215723053,1
"Tmem184c",0.00175248208958623,0.201593769039454
"2410016O06Rik",0.012327754915971,0.924145747989611
"H3f3b",0.135573777084681,1
"Krr1",0.684753902381995,1
"Itpa",0.689375067985144,1
"Atp6v0a1",0.13483778395464,1
"Mrps33",0.116678090855329,1
"Pnck",0.0190503299324767,1
"Seh1l",0.00372626458109832,0.365741441918823
"Osbp2",0.678461134514679,1
"Frmd8",0.149559105484799,1
"Maneal",0.889206824573967,1
"Ntrk2",0.220037275480861,1
"Gabarapl2",0.000155440070443824,0.0253093863287834
"Ppt1",0.223038397088103,1
"Ftsj1",0.826444045793551,1
"Med10",0.000229506793385958,0.0352133150382338
"Magi2",0.185590193696919,1
"Thumpd3",0.4352854201264,1
"Aplp1",1.66533453693773e-16,3.44469262614755e-13
"Cct4",0.643164449139454,1
"B230219D22Rik",0.223821891967501,1
